stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1,WNDMNSEN,Windward Eb & Main Ns,100 Windward Ave & Main St,33.9879239,-118.4717181,,,,
3,OCEPCONF,Ocean Nb & Pico Fs,1900 Ocean Ave & Pico Blvd,34.00812,-118.4908168,,,,
4,004SMBNN,4Th Nb & Santa Monica Ns,1400 4Th St & Santa Monica Blvd,34.0163321,-118.4949244,,,,
5,SMB006EN,Santa Monica Eb & 6Th Ns,600 Santa Monica Blvd & 6Th St,34.0178414,-118.4934227,,,,
6,SMBCENEF,Santa Monica Eb & Centinela Fs,12400 Santa Monica Blvd & Centinela Ave,34.0386819,-118.4672936,,,,
7,SAWSMBSN,Sawtelle Sb & Santa Monica Ns,1600 Sawtelle Blvd & Santa Monica Blvd,34.0466355,-118.4486271,,,,
8,UCLA,Ucla Terminal,500 Hilgard Ave & Strathmore Dr,34.0710292,-118.4385593,,,,
11,SAWSMBNF,Sawtelle Nb & Santa Monica Fs,1600 Sawtelle Blvd & Santa Monica Blvd,34.0467612,-118.448612,,,,
13,004SMBSF,4Th Sb & Santa Monica Fs,1300 4Th St & Santa Monica Blvd,34.0161266,-118.4949212,,,,
15,MNSPCOSN,Main Sb & Pico Ns,1800 Main St & Pico Blvd,34.0081478,-118.4898627,,,,
17,VENWLGWF,Venice Wb & Walgrove Fs,1600 Venice Blvd & Walgrove Ave,33.9971824,-118.4468006,,,,
20,PCO004EF,Pico Eb & 4Th Fs,400 Pico Blvd & 4Th St,34.0098576,-118.4868643,,,,
21,004COLNF,4Th Nb & Colorado Fs,1500 4Th St & Colorado Ave,34.0140931,-118.4922701,,,,
22,BWY004WF,Broadway Wb & 4Th Fs,400 Broadway & 4Th St,34.0148463,-118.4938629,,,,
26,WILBUNEN,Wilshire Eb & Bundy Ns,12100 Wilshire Blvd & Bundy Dr,34.0438416,-118.4675074,,,,
28,WILBSLEF,Wilshire Eb & Bonsall Fs,11300 Wilshire Blvd & Bonsall Ave,34.0542414,-118.4553495,,,,
29,VAHBSLEF,Va Hospital Eb & Bonsall Fs,11300 Dowlen Dr & Bonsall Ave,34.0534713,-118.4534073,,,,
30,VAHBSLWN,Va Hospital Wb & Bonsall Ns,11300 Dowlen Dr & Bonsall Ave,34.0532743,-118.4538756,,,,
34,004SMPSC,4Th Sb & Santa Monica Place Co,1500 4Th St & Santa Monica Blvd,34.0143598,-118.4928415,,,,
38,GRNL,Green Line Station,11600 Aviation Blvd & W 116Th St,33.9295298,-118.3763995,,,,
40,MANLINWN,Manchester Wb & Lincoln Ns,7100 W Manchester Ave & Lincoln Blvd,33.9598489,-118.4191053,,,,
41,LINWALNF,Lincoln Nb & Washington Bl (Ven) Fs,4000 Lincoln Blvd & Washington Blvd,33.9907719,-118.4480016,,,,
42,LINOPRNN,Lincoln Nb & Ocean Park Ns,2600 Lincoln Blvd & Ocean Park Blvd,34.0068303,-118.4760378,,,,
43,ARZ005EN,Arizona Eb & 5Th Ns,500 Arizona Ave & 5Th St,34.0183416,-118.4959582,,,,
44,004WILNN,4Th Nb & Wilshire Ns,1200 4Th St & Wilshire Blvd,34.0190539,-118.4980961,,,,
45,MON020EN,Montana Eb & 20Th Ns,2000 Montana Ave & 20Th St,34.0365878,-118.4896789,,,,
46,SVSBAREN,San Vicente Eb & Barrington Ns,11600 W San Vicente Blvd & Barrington Ave,34.0534885,-118.4656499,,,,
47,SVSBARWN,San Vicente Wb & Barrington Ns,11600 W San Vicente Blvd & S Barrington Ave,34.0537862,-118.4655492,,,,
48,MON020WN,Montana Wb & 20Th Ns,2000 Montana Ave & 20Th St,34.036756,-118.489727,,,,
50,004WILSF,4Th Sb & Wilshire Fs,1200 4Th St & Wilshire Blvd,34.0185201,-118.4976359,,,,
51,LINOPRSF,Lincoln Sb & Ocean Park Fs,2600 Lincoln Blvd & Ocean Park Blvd,34.0066088,-118.4760538,,,,
52,LINWALSF,Lincoln Sb & Washington Bl (Ven) Fs,4000 Lincoln Blvd & Washington Blvd,33.9900165,-118.4475625,,,,
53,MANLINEF,Manchester Eb & Lincoln Fs,7200 W Manchester Ave & Lincoln Blvd,33.9596936,-118.4186035,,,,
56,SVS026EF,San Vicente Eb & 26Th Fs,13000 San Vicente Blvd & 26Th St,34.0482989,-118.4914643,,,,
58,OLYSAWEF,Olympic Eb & Sawtelle Fs,11300 W Olympic Blvd & Sawtelle Blvd,34.0383877,-118.4407916,,,,
59,OLYWWOEF,Olympic Eb & Westwood Fs,10900 W Olympic Blvd & Westwood Blvd,34.0440032,-118.4314027,,,,
60,CONAVSEF,Constellation Eb & Ave Of Stars Fs,10200 Constellation Blvd & Ave Of The Stars,34.0589049,-118.4154354,,,,
61,PCOBEVEF,Pico Eb & Beverly Fs,9500 W Pico Blvd & S Beverly Dr,34.0552055,-118.3950213,,,,
62,PCOROBEF,Pico Eb & Robertson Fs,8800 W Pico Blvd & S Robertson Blvd,34.0546569,-118.3833222,,,,
63,RIMP,Rimpau Terminal,4646 San Vicente Blvd & W Pico Blvd,34.0478537,-118.337269,,,,
65,PCOROBWF,Pico Wb & Robertson Fs,8800 W Pico Blvd & S Robertson Blvd,34.0549155,-118.3840609,,,,
66,PCOELMWN,Pico Wb & Elm Ns,9400 W Pico Blvd & S Elm Dr,34.0553162,-118.3946817,,,,
67,CONAVSWF,Constellation Wb & Ave Of Stars Fs,10200 Constellation Blvd & Ave Of The Stars,34.0584983,-118.4163964,,,,
68,OLYWWOWF,Olympic Wb & Westwood Fs,10900 W Olympic Blvd & Westwood Blvd,34.0438257,-118.4321386,,,,
70,SAWOLYNF,Sawtelle Nb & Olympic Fs,2100 Sawtelle Blvd & W Olympic Blvd,34.0386633,-118.4414953,,,,
72,PCOLINWF,Pico Wb & Lincoln Fs,700 Pico Blvd & Whitworth Dr,34.0121291,-118.4833926,,,,
73,PCOBUNEN,Pico Eb & Bundy Ns,12100 W Pico Blvd & S Bundy Dr,34.0292302,-118.4503802,,,,
74,WWOPCOSN,Westwood Sb & Pico Ns,2300 Westwood Blvd & W Pico Blvd,34.0403891,-118.4288097,,,,
75,PCOWWOWN,Pico Wb & Westwood Ns,10900 W Pico Blvd & Westwood Blvd,34.0403576,-118.4282351,,,,
76,PCOBUNWN,Pico Wb & Bundy Ns,12000 W Pico Blvd & S Bundy Dr,34.0296908,-118.4498827,,,,
79,BWY006WF,Broadway Wb & 6Th Fs,600 Broadway & 6Th St,34.0164676,-118.492003,,,,
86,WWOWILSF,Westwood Sb & Wilshire Fs,1200 Westwood Blvd & Wilshire Blvd,34.0584177,-118.4437386,,,,
94,ENTPCHWN,Entrada Wb & Pacific Coast Hwy Ns,100 Entrada Dr & Pacific Coast Hwy,34.0280597,-118.5185781,,,,
95,SNTVLPWF,Sunset Wb & Via De La Paz Fs,15400 W Sunset Blvd & Via De La Paz,34.04819,-118.5271862,,,,
98,SNTVLPEN,Sunset Eb & Via De La Paz Ns,15400 W Sunset Blvd & Via De La Paz,34.0479909,-118.5272707,,,,
99,WCHPCHEF,West Channel Eb & Pacific Coast Fs,100 W Channel Rd & Pacific Coast Highway,34.0286998,-118.5185292,,,,
103,OCEBWYNN,Ocean Nb & Broadway Ns,1500 Ocean Ave & Broadway,34.0126019,-118.4961375,,,,
104,SMB003EF,Santa Monica Eb & 3Rd Fs,300 Santa Monica Blvd & 3Rd St,34.0158942,-118.4958073,,,,
106,OLIVENNN,Olive Nb & Venice Ns,1600 S Olive St & Venice Blvd,34.0352026,-118.2655908,,,,
110,FLOL04SN,Flower Sb & 4Th Ns,400 S Flower St & W 4Th St,34.0526011,-118.2559821,,,,
111,GRAVENSN,Grand Sb & Venice Ns,1500 S Grand Ave & W 15Th St,34.0360348,-118.2663147,,,,
115,014PCONF,14Th Nb & Pico Fs,1900 14Th St & Pico Blvd,34.0161836,-118.4763996,,,,
116,014COLNN,14Th Nb & Colorado Ns,1600 14Th St & Colorado Ave,34.0212602,-118.4822862,,,,
117,014SMBNF,14Th Nb & Santa Monica Fs,1300 14Th St & Santa Monica Blvd,34.0244804,-118.4860113,,,,
118,MON017EF,Montana Eb & 17Th Fs,1700 Montana Ave & 17Th St,34.0345998,-118.4921119,,,,
119,020SMBSF,20Th Sb & Santa Monica Fs,1300 20Th St & Santa Monica Blvd,34.0283332,-118.4797366,,,,
120,020PCOSF,20Th Sb & Pico Fs,1900 20Th St & Pico Blvd,34.0192009,-118.4693194,,,,
123,SEPNATSF,Sepulveda Sb & National Fs,3000 S Sepulveda Blvd & National Blvd,34.0270129,-118.4285083,,,,
125,VENBAGEF,Venice Eb & Bagley Fs,9400 Venice Blvd & Bagley Ave,34.0255213,-118.3946717,,,,
126,VENBAGWN,Venice Wb & Bagley Ns,9400 Venice Blvd & Bagley Ave,34.0257029,-118.3949566,,,,
128,NATSEPEF,National Eb & Sepulveda Fs,11200 National Blvd & S Sepulveda Blvd,34.0274371,-118.4281886,,,,
129,MTRPCONN,Motor Nb & Pico Ns,2400 Motor Ave & W Pico Blvd,34.0498237,-118.4103892,,,,
131,ROBARDSN,Robertson Sb & Airdrome Ns,1700 S Robertson Blvd & Airdrome St,34.0490232,-118.385475,,,,
132,MTRPCOSF,Motor Sb & Pico Fs,2400 Motor Ave & Pico Blvd.,34.0496197,-118.410463,,,,
133,CENWALNF,Centinela Nb & Washington Blvd Fs,4100 S Centinela Ave & Washington Blvd,33.9972835,-118.4285798,,,,
134,CENCULNF,Centinela Nb & Culver Fs,4600 S Centinela Ave & Culver Blvd,33.9914772,-118.4213288,,,,
135,CENVENNN,Centinela Nb & Venice Ns,3800 S Centinela Ave & Venice Blvd,34.0033811,-118.4332019,,,,
137,BARSNTNN,Barrington Nb & Sunset Ns,100 S Barrington Ave & W Sunset Blvd,34.0649463,-118.4697346,,,,
140,BARSNTSF,Barrington Sb & Sunset Fs,100 S Barrington Ave & W Sunset Blvd,34.0647692,-118.4697109,,,,
141,WILBUNWN,Wilshire Wb & Bundy Ns,12000 Wilshire Blvd & S Bundy Dr,34.0443958,-118.4673454,,,,
149,SMBYLEEF,Santa Monica Eb & Yale Fs,2900 Santa Monica Blvd & Yale  St,34.0357233,-118.4711637,,,,
150,SMBWGTEN,Santa Monica Eb & Westgate Ns,11800 Santa Monica Blvd & S Westgate Ave,34.042231,-118.45928,,,,
151,SMBBUNEN,Santa Monica Eb & Bundy Ns,12000 Santa Monica Blvd & S Bundy Dr,34.0403836,-118.4634234,,,,
154,SMBBUNWN,Santa Monica Wb & Bundy Ns,12000 Santa Monica Blvd & S Bundy Dr,34.0406633,-118.4631153,,,,
155,SMBWLSWN,Santa Monica Wb & Wellesley Ns,12100 Santa Monica Blvd & Wellesley Ave,34.0397108,-118.4653899,,,,
157,OLDAVMEN,Olympic Dr Eb & Avenida Mazatlan Ns,300 Olympic Dr & Avenida Mazatlan,34.0114533,-118.4907861,,,,
158,PCOMDVWF,Pico Wb & Midvale Fs,10900 W Pico Blvd & Midvale Ave,34.0397052,-118.4297572,,,,
159,GRGLINWN,Georgina Wb & Lincoln Ns,800 Georgina Ave & Lincoln Blvd,34.0323329,-118.5060907,,,,
160,LINVICNN,Lincoln Nb & Victoria Ns,2200 Lincoln Blvd & Victoria Ave,33.9950728,-118.4546739,,,,
161,MON026EF,Montana Eb & 26Th Fs,2600 Montana Ave & 26Th St,34.0415294,-118.483579,,,,
162,GORSVSWN,Gorham Wb & San Vicente Ns,11711 Gorham Ave & W San Vicente Blvd,34.0536148,-118.4664908,,,,
165,LINWASSF,Lincoln Sb & Washington (Sm) Fs,900 Lincoln Blvd & Washington Ave,34.0247318,-118.4975578,,,,
168,MNSVWYSN,Main Sb & Venice Way Ns,1600 Main St & Venice Way,33.9875475,-118.4708936,,,,
170,WWOLCNNN,Westwood Nb & Le Conte Ns,900 Westwood Blvd & Le Conte Ave,34.0635232,-118.4452665,,,,
174,PCO006EN,Pico Eb & 6Th Ns,600 Pico Blvd & 6Th St,34.0110306,-118.4850866,,,,
176,VICWLGEN,Victoria Eb & Walgrove Ns,1600 Victoria Ave & Walgrove Ave,33.9998658,-118.4486603,,,,
178,OLYBUNEF,Olympic Eb & Bundy Fs,12000 W Olympic Blvd & S Bundy Dr,34.0323712,-118.453135,,,,
179,OLYBUNWN,Olympic Wb & Bundy Ns,12000 W Olympic Blvd & S Bundy Dr,34.0326049,-118.453443,,,,
184,OPRCENEN,Ocean Park Eb & Centinela Ns,3400 Ocean Park Blvd & S Centinela Ave,34.0228176,-118.4489903,,,,
185,OPRCENWF,Ocean Park Wb & Centinela Fs,3400 Ocean Park Blvd & S Centinela Ave,34.0229807,-118.4491529,,,,
187,MNSHLSNN,Main Nb & Hill Ns,2700 Main St & Hill St,34.0008843,-118.4822773,,,,
188,BWY003WF,Broadway Wb & 3Rd Fs,300 Broadway & 3Rd St,34.0139658,-118.4948039,,,,
194,ROBCATNN,Robertson Nb & Cattaraugus Ns,2900 S Robertson Blvd & Cattaraugus Ave,34.0346121,-118.3892768,,,,
195,017PRLNN,17Th Nb & Pearl Ns,2300 17Th St & Pearl St,34.01512,-118.4695196,,,,
196,VENCULEN,Venice Eb & Culver Ns,9000 Venice Blvd & Culver Blvd,34.0266348,-118.3928315,,,,
198,HOPL04NF,Hope Nb & 4Th Fs,400 S Hope St & W 4Th St,34.0525463,-118.2532818,,,,
202,MNSMARSN,Main Sb & Marine Ns,2900 Main St & Marine St,33.9982976,-118.4799582,,,,
203,002COLSN,2Nd Sb & Colorado Ns,1500 2Nd St & Colorado Ave,34.0128298,-118.4946746,,,,
205,NATVENSN,National Eb & Venice Ns,8900 National Blvd & Venice Blvd,34.0295763,-118.3886316,,,,
206,PLMOVLEF,Palms Eb & Overland Fs,10600 Palms Blvd & Overland Ave,34.0248164,-118.4112574,,,,
208,PCOORNWN,Pico Wb & Orange Ns,5000 W Pico Blvd & S Orange Dr,34.047865,-118.3468147,,,,
210,ROBCATSF,Robertson Sb & Cattaraugus Fs,2900 S Robertson Blvd & Cattaraugus Ave,34.0346538,-118.3894801,,,,
211,VENCULWF,Venice Wb & Culver Fs,9000 Venice Blvd & Culver Blvd,34.0269813,-118.3928566,,,,
213,CHUSNTSN,Church Sb & Sunset Ns,100 N Church Ln & W Sunset Blvd,34.0733702,-118.4684481,,,,
214,NATKLTEN,National Eb & Kelton Ns,10900 National Blvd & Kelton Ave,34.0295981,-118.4228831,,,,
216,NATVENWF,National Wb & Venice Fs,8900 National Blvd & Venice Blvd,34.0296832,-118.3884704,,,,
218,CENVENSN,Centinela Sb & Venice Fs,3814 S Centinela Ave & Venice Blvd,34.0039221,-118.4339237,,,,
219,WILMCNEN,Wilshire Eb & Mc Clellan Ns,12400 Wilshire Blvd & Mc Clellan Dr,34.0420459,-118.4698587,,,,
225,WILBSLWN,Wilshire Wb & Bonsall Ns,11300 Wilshire Blvd & Bonsall Ave,34.0546126,-118.4556903,,,,
227,SMB004EF,Santa Monica Eb & 4Th Fs,400 Santa Monica Blvd & 4Th St,34.0166693,-118.494933,,,,
228,BUNPCOSN,Bundy Sb & Pico Ns,2300 S Bundy Dr & W Pico Blvd,34.0296075,-118.4505777,,,,
229,BUNPCONF,Bundy Nb & Pico Fs,2300 S Bundy Dr & W Pico Blvd,34.0296738,-118.4504426,,,,
230,SMBBUNWF,Santa Monica Wb & Bundy Fs,12100 Santa Monica Blvd & S Bundy Dr,34.0404636,-118.4637849,,,,
231,OPRLINEF,Ocean Park Eb & Lincoln Fs,800 Ocean Park Blvd & Lincoln Blvd,34.0071731,-118.475766,,,,
232,OPRLINWF,Ocean Park Wb & Lincoln Fs,800 Ocean Park Blvd & Lincoln Blvd,34.0068345,-118.4767989,,,,
236,WWOPCOSF,Westwood Sb & Pico Fs,2400 Westwood Blvd & Pico Blvd,34.0397256,-118.4282178,,,,
238,PCOWWOEF,Pico Eb & Westwood Fs,10900 W Pico Blvd & Westwood Blvd,34.0402528,-118.4280373,,,,
239,BEVPCONN,Beverly Dr Nb & Pico Ns,1400 S Beverly Dr & W. Pico Blvd,34.054738,-118.3952942,,,,
240,BUNWILNN,Bundy Nb & Wilshire Ns,1200 S Bundy Dr & Wilshire Blvd,34.0438498,-118.4671051,,,,
241,BUNWILSN,Bundy Sb & Wilshire Ns,1100 S Bundy Dr & Wilshire Blvd,34.0442989,-118.4677818,,,,
243,CHQCDMSN,Chautauqua Sb & Corona Del Mar Ns,300 Chautauqua Blvd & Corona Del Mar,34.031588,-118.5191153,,,,
244,BWY006WG,Broadway Wb & 6Th Fs2,600 Broadway & 6Th St,34.0161003,-118.4924763,,,,
245,PCOLINEN,Pico Eb & Lincoln Ns,800 Pico Blvd & Lincoln Blvd.,34.0119901,-118.4833395,,,,
246,ROBPCOSF,Robertson Sb & Pico Fs,1400 S Robertson Blvd & W Pico Blvd,34.054341,-118.3839057,,,,
248,PCOBEVEN,Pico Eb & Beverly Ns,9500 W Pico Blvd & S Beverly Dr,34.0551785,-118.3956505,,,,
249,PLMOVLWF,Palms Wb & Overland Fs,10700 Palms Blvd & Overland Ave,34.024578,-118.4119195,,,,
257,OLYSAWWN,Olympic Wb & Sawtelle Ns,11300 W Olympic Blvd & Sawtelle Blvd,34.0385058,-118.4411385,,,,
258,HLGWHMSF,Hilgard Sb & Westholme Fs,600 Hilgard Ave & Westholme Ave,34.0693345,-118.4391208,,,,
259,SMB003EN,Santa Monica Eb & 3Rd Ns,300 Santa Monica Blvd & 3Rd St,34.0154397,-118.4963585,,,,
260,014PCONN,14Th Nb & Pico Ns,2000 14Th St & Pico Blvd,34.0155493,-118.4753746,,,,
261,HLGMNDSF,Hilgard Sb & Manning Dr Fs,800 Hilgard Ave & Manning Dr,34.0669549,-118.4394437,,,,
262,LINPRLSN,Lincoln Sb & Pearl Ns,2300 Lincoln Blvd & Pearl St,34.009586,-118.4798017,,,,
265,BUNOLYNN,Bundy Nb & Olympic Ns,2100 S Bundy Dr & W. Olympic Blvd,34.0320245,-118.4531655,,,,
268,002BWYSF,2Nd Sb & Broadway Fs,1500 2Nd St & Colorado Ave,34.0130415,-118.4950101,,,,
269,ROBKNCNF,Robertson Nb & Kincardine Fs,3000 S Robertson Blvd & Kincardine Ave,34.0331496,-118.3897048,,,,
272,ALALASSN,Alameda Sb & Los Angeles Ns,800 N Alameda St & N Los Angeles St,34.0566068,-118.2375113,,,,
273,LASALISN,Los Angeles Sb & Aliso Ns,500 N Los Angeles St & W Aliso St,34.0550113,-118.2395281,,,,
274,LASTMPSM,Los Angeles Sb & Temple (Aliso)  Mb,200 N Los Angeles St & E Temple St,34.0543159,-118.2401807,,,,
275,WIL014WN,Wilshire Wb & 14Th Ns,1400 Wilshire Blvd & 14Th St,34.0270338,-118.4888096,,,,
276,WIL011WF,Wilshire Wb & 11Th Fs,1100 Wilshire Blvd & 11Th St,34.0243989,-118.4920139,,,,
277,WIL011EN,Wilshire Eb & 11Th Ns,1100 Wilshire Blvd & 11Th St,34.0243202,-118.4917688,,,,
278,WIL014EN,Wilshire Eb & 14Th Ns,1400 Wilshire Blvd & 14Th St,34.0266134,-118.4889418,,,,
279,014WILNF,14Th Nb & Wilshire Fs,1200 14Th St & Wilshire Blvd,34.0269177,-118.4889897,,,,
280,ROBKNCSN,Robertson Sb & Kincardine Ns,3000 S Robertson Blvd & Kincardine Ave,34.0330067,-118.3899401,,,,
281,SNTWBUWN,Sunset Wb & Woodburn Ns,11500 W Sunset Blvd & N Woodburn Dr,34.0700434,-118.4696381,,,,
282,BUNGOSNN,Bundy Nb & Goshen Ns,1100 S Bundy Dr & Goshen Ave,34.0450376,-118.467999,,,,
283,004PCONF,4Th Nb & Pico Fs,1800 4Th St & Pico Blvd,34.0099861,-118.4875629,,,,
285,PCO006WN,Pico Wb & 6Th Ns,600 Pico Blvd & 6Th St,34.0112497,-118.4849456,,,,
286,PCO004WF,Pico Wb & 4Th Fs,400 Pico Blvd & 4Th St,34.0094988,-118.4876364,,,,
287,PCOMNSWN,Pico Wb & Main Ns,200 Pico Blvd & Main St,34.0084863,-118.4890774,,,,
288,OCECOLNN,Ocean Nb & Colorado Ns,1600 Ocean Ave & Colorado Ave,34.011234,-118.494504,,,,
289,OCESMBNN,Ocean Nb & Santa Monica Ns,1400 Ocean Ave & Santa Monica Blvd,34.014009,-118.4977641,,,,
290,OCEBWYSF,Ocean Sb & Broadway Fs,1500 Ocean Ave & Broadway,34.0124422,-118.4963524,,,,
291,OCECOLSN,Ocean Sb & Colorado Ns,1500 Ocean Ave & Colorado Ave,34.0116718,-118.4954341,,,,
292,002BWYNN,2Nd Nb & Broadway Ns,1500 2Nd St & Broadway,34.0133922,-118.4952955,,,,
293,002SMBNN,2Nd Nb & Santa Monica Ns,1400 2Nd St & Santa Monica Blvd,34.0147963,-118.496817,,,,
296,OLYSEPWN,Olympic Wb & Sepulveda Ns,11000 W Olympic Blvd & S Sepulveda Blvd,34.0404919,-118.4377349,,,,
297,BUNOPRNN,Bundy Nb & Ocean Park Ns,2600 S Bundy Dr & Ocean Park Blvd,34.0243706,-118.4460871,,,,
298,BUNOPRSF,Bundy Sb & Ocean Park Fs,2600 S Bundy Dr & Ocean Park Blvd,34.0240358,-118.4461258,,,,
299,BUNNATSN,Bundy Sb & National Ns,3000 S Bundy Dr & National Blvd,34.0202065,-118.4450209,,,,
300,BUNNATNF,Bundy Nb & National Fs,3000 S Bundy Dr & National Blvd,34.0203926,-118.4448682,,,,
301,LCNHLGWF,Le Conte Wb & Hilgard Fs,10800 Le Conte Ave & Hilgard Ave,34.0641377,-118.4413547,,,,
302,LCNTIVWF,Le Conte Wb & Tiverton Fs,10800 Le Conte Ave & Tiverton Ave,34.0637914,-118.442829,,,,
303,WWOWEYSN,Westwood Sb & Weyburn Ns,1000 Westwood Blvd & Weyburn Ave,34.0627881,-118.4454548,,,,
304,WWOLNDSN,Westwood Sb & Lindbrook Ns,1100 Westwood Blvd & Lindbrook Dr,34.0598913,-118.444879,,,,
306,WWORCHSN,Westwood Sb & Rochester Ns,1400 Westwood Blvd & Rochester Ave,34.0562946,-118.4424768,,,,
307,WWOOHISN,Westwood Sb & Ohio Ns,1400 Westwood Blvd & Ohio Ave,34.0541731,-118.4409185,,,,
309,WWOSMBSN,Westwood Sb & Santa Monica Ns,1700 Westwood Blvd & Santa Monica Blvd,34.0504519,-118.4376161,,,,
310,SMBWWOWF,Santa Monica Wb & Westwood Fs,10800 Santa Monica Blvd & Westwood Blvd,34.0496593,-118.4375951,,,,
314,SMBSAWWN,Santa Monica Wb & Sawtelle Ns,11300 Santa Monica Blvd & Sawtelle Blvd,34.0466325,-118.4480064,,,,
315,SMBCRNWN,Santa Monica Wb & Corinth Ns,11300 Santa Monica Blvd & Corinth Ave,34.0462613,-118.4495292,,,,
316,SMBPRDWN,Santa Monica Wb & Purdue Ns,11400 Santa Monica Blvd & Purdue Ave,34.0459357,-118.4505894,,,,
317,SMBFEDWN,Santa Monica Wb & Federal Ns,11500 Santa Monica Blvd & Federal Ave,34.0447692,-118.453914,,,,
318,SMBBARWN,Santa Monica Wb & Barrington Ns,11600 Santa Monica Blvd & S Barrington Ave,34.0438288,-118.4559336,,,,
319,SMBWGTWN,Santa Monica Wb & Westgate Ns,11800 Santa Monica Blvd & S Westgate Ave,34.0424072,-118.459117,,,,
320,SMBBTNWN,Santa Monica Wb & Brockton Ns,11900 Santa Monica Blvd & Brockton Ave,34.0415361,-118.4611744,,,,
321,SMBCENWF,Santa Monica Wb & Centinela Fs,3200 Santa Monica Blvd & Centinela Ave,34.0383921,-118.4681214,,,,
322,SMBBRKWN,Santa Monica Wb & Berkeley Ns,3000 Santa Monica Blvd & Berkeley St,34.0372398,-118.4695677,,,,
323,SMBYLEWF,Santa Monica Wb & Yale Fs,2900 Santa Monica Blvd & Yale St,34.0354981,-118.4717432,,,,
324,SMB026WN,Santa Monica Wb & 26Th Ns,2600 Santa Monica Blvd & 26Th St,34.0335156,-118.474171,,,,
325,SMBCLVWN,Santa Monica Wb & Cloverfield Ns,2400 Santa Monica Blvd & Cloverfield Blvd,34.0313314,-118.4768914,,,,
326,SMB022WN,Santa Monica Wb & 22Nd Ns,2200 Santa Monica Blvd & 22Nd St,34.0303482,-118.4782104,,,,
327,SMB020WF,Santa Monica Wb & 20Th Fs,2000 Santa Monica Blvd & 20Th St,34.0284256,-118.4804284,,,,
328,SMB018WN,Santa Monica Wb & 18Th Ns,1800 Santa Monica Blvd & 18Th St,34.0273124,-118.4818567,,,,
329,SMB016WN,Santa Monica Wb & 16Th Ns,1600 Santa Monica Blvd & 16Th St,34.0257441,-118.4837583,,,,
330,SMB014WN,Santa Monica Wb & 14Th Ns,1400 Santa Monica Blvd & 14Th St,34.0242124,-118.4856496,,,,
331,SMB011WF,Santa Monica Wb & 11Th Fs,1100 Santa Monica Blvd & 11Th St,34.0216734,-118.4887662,,,,
332,SMBLINWN,Santa Monica Wb & Lincoln Ns,800 Santa Monica Blvd & Lincoln Blvd,34.0196432,-118.4912718,,,,
333,MNSBAYSN,Main Sb & Bay Ns,1900 Main St & Bay St,34.0072672,-118.4891252,,,,
334,MNSPCSSN,Main Sb & Pacific Ns,2200 Main St & Pacific St.,34.0057001,-118.4876115,,,,
335,MNSHOLSN,Main Sb & Hollister Ns,2500 Main St & Hollister Ave,34.0044139,-118.486286,,,,
336,MNSOPRSF,Main Sb & Ocean Park Fs,2600 Main St & Ocean Park Blvd,34.0019215,-118.4836179,,,,
337,OPRMNSEF,Ocean Park Eb & Main Fs,200 Ocean Park Blvd & Main St,34.0024618,-118.4835673,,,,
338,MNSOPRNF,Main Nb & Ocean Park Fs,2600 Main St & Ocean Park Blvd,34.0025143,-118.4839711,,,,
339,OPRMNSWN,Ocean Park Wb & Main Ns,200 Ocean Park Blvd & Main St,34.0025417,-118.4837377,,,,
340,MNSHLSSN,Main Sb & Hill Ns,2700 Main St & Hill St,34.0010452,-118.4827392,,,,
341,MNSASLSN,Main Sb & Ashland Ns,2800 Main St & Ashland Ave,33.9995996,-118.4813349,,,,
343,MNSRSESF,Main Sb & Rose Fs,300 Main St & Rose Ave,33.9958871,-118.4776307,,,,
344,MNSSNVSF,Main Sb & Sunset Fs,400 Main St & Sunset Ave,33.9941461,-118.4760041,,,,
345,MNSBKSSF,Main Sb & Brooks Fs,800 Main St & Brooks Ave,33.9919977,-118.4739741,,,,
346,MNSWSMSN,Main Sb & Westminster Ns,1100 Main St & Westminster Ave,33.9901766,-118.47275,,,,
347,PCO014EF,Pico Eb & 14Th Fs,1400 Pico Blvd & 14Th St,34.0161771,-118.4755245,,,,
348,PCO016EF,Pico Eb & 16Th Fs,1600 Pico Blvd & 16Th St,34.0171987,-118.4736037,,,,
349,PCO018EF,Pico Eb & 18Th Fs,1800 Pico Blvd & 18Th St,34.0184298,-118.4712444,,,,
350,PCO020EN,Pico Eb & 20Th Ns,2000 Pico Blvd & 20Th St,34.0192793,-118.4697269,,,,
351,PCO023EN,Pico Eb & 23Rd Ns,2300 Pico Blvd & 23Rd St,34.0209175,-118.4666844,,,,
352,PCOCLVEF,Pico Eb & Cloverfield Fs,2400 Pico Blvd & Cloverfield Blvd,34.0217762,-118.46506,,,,
353,PCO026EF,Pico Eb & 26Th Fs,2600 Pico Blvd & 26Th St,34.0233558,-118.4621448,,,,
354,PCO028EN,Pico Eb & 28Th Ns,2800 Pico Blvd & 28Th St,34.0241497,-118.4606238,,,,
355,PCO030EN,Pico Eb & 30Th Ns,3000 Pico Blvd & 30Th St,34.0252378,-118.458571,,,,
356,PCO033EN,Pico Eb & 33Rd Ns,3300 Pico Blvd & 33Rd St,34.0267898,-118.4554531,,,,
357,PCOCENEF,Pico Eb & Centinela Fs,12200 W Pico Blvd & S Centinela Ave,34.0282344,-118.4523933,,,,
